Point ID,Activation,Points_0,Points_1,Points_2
1633,41,74.604,35.272,255.92
1634,41,74.789,35.496,255.87
1635,41,74.562,35.368,256.33
1636,41,74.732,35.548,256.17
1637,38,76,37.523,257.47
1638,38,76.192,37.718,257.51
1639,40,73.644,34.165,257.92
1640,40,73.776,34.412,257.93
1641,40,73.65,34.124,258.31
1642,40,73.8,34.388,258.34
1643,38,75.799,37.383,257.95
1644,38,75.983,37.555,257.79
1645,38,73.714,35.398,261.82
1646,38,73.768,35.223,261.61
1647,38,73.529,35.147,261.66
1648,38,74.782,36.629,261.8
1649,38,74.825,36.548,261.5
1650,38,74.669,36.356,261.68
1651,38,74.89,36.879,261.93
1652,38,73.754,38.455,266.05
1653,38,74.142,38.582,266.3
1654,38,74.139,38.44,266.05
1655,37,77.114,39.604,265.99
1656,37,77.346,39.758,265.94
1657,37,77.104,39.638,266.35
1658,37,77.353,39.81,266.36
1659,35,85.964,39.475,264.24
1660,35,86.05,39.368,263.96
1661,35,86.054,39.744,264.37
1662,35,85.882,39.559,264.54
1663,35,84.947,39.355,265.96
1664,35,85.249,39.471,265.96
1665,35,84.937,39.444,266.31
1666,35,85.22,39.547,266.3
1667,36,79.968,41.132,264.51
1668,36,80.146,41.34,264.65
1669,36,80.544,41.38,264.62
1670,36,80.297,41.169,264.45
1671,35,81.861,41.447,265.44
1672,35,81.734,41.312,265.21
1673,35,81.968,41.175,265.32
1674,35,80.589,43.005,266.75
1675,35,80.578,42.878,266.47
1676,35,80.969,42.965,266.78
1677,35,80.93,42.849,266.5
1678,30,80.551,41.778,272.7
1679,30,80.775,41.944,272.85
1680,30,80.52,41.763,273.11
1681,30,80.793,41.942,273.14
1682,35,82.6,42.906,273.55
1683,35,82.859,43.008,273.69
1684,35,82.71,43.14,273.43
1685,34,85.41,45.44,274.73
1686,34,85.687,45.52,274.61
1687,34,85.872,45.67,274.8
1688,34,85.599,45.603,274.9
1689,35,84.425,45.108,275.79
1690,35,84.492,45.434,276.3
1691,35,84.583,45.347,275.95
1692,35,84.351,45.17,276.09
1693,29,82.572,45.32,279.12
1694,29,82.135,45.439,279.41
1695,29,82.201,45.22,279.21
1696,29,82.156,45.663,279.58
1697,29,83.349,45.307,278.37
1698,29,83.599,45.474,278.22
1699,29,83.663,45.356,277.92
1700,29,83.444,45.196,278.08
1701,13,54.98,48.985,255.1
1702,13,54.856,49.302,255.14
1703,13,55.054,48.989,255.51
1704,13,54.919,49.322,255.53
1705,13,55.552,48.324,256.56
1706,13,55.683,48.115,256.73
1707,13,55.877,47.86,257.08
1708,13,55.752,48.148,257.12
1709,11,54.519,51.324,257.53
1710,11,54.421,51.606,257.56
1711,11,54.379,51.564,257.29
1712,12,55.818,50.172,260.7
1713,12,55.685,50.525,260.74
1714,11,52.718,56.257,255.08
1715,11,52.614,56.58,254.7
1716,11,52.655,56.619,255.1
1717,11,52.588,57.005,255.1
1718,9,53.09,58.592,259.82
1719,9,53.07,58.96,259.9
1720,9,53.165,58.5,260.11
1721,9,53.142,58.775,260.14
1722,12,55.873,50.276,260.99
1723,12,55.801,50.556,261.12
1724,8,52.392,60.167,256.42
1725,8,52.436,60.18,256.75
1726,8,52.382,60.572,256.43
1727,8,52.345,60.575,256.15
1728,8,52.379,61.787,256.44
1729,8,52.415,61.786,256.77
1730,8,52.377,62.198,256.44
1731,8,52.409,62.191,256.76
1732,8,52.406,62.594,256.75
1733,8,52.448,62.188,257.12
1734,8,52.442,62.587,257.11
1735,8,52.319,63.689,254.63
1736,8,52.349,64.006,254.56
1737,7,52.321,62.967,255.5
1738,7,52.337,62.853,255.8
1739,7,52.362,63.041,256.02
1740,7,52.351,63.178,255.72
1741,9,52.664,60.17,258.25
1742,9,52.65,60.572,258.26
1743,9,52.724,60.201,258.61
1744,9,52.713,60.576,258.63
1745,8,52.587,62.583,258.27
1746,8,52.648,62.576,258.67
1747,8,52.708,62.565,259.04
1748,8,52.636,62.972,258.68
1749,7,53.267,63.376,261.97
1750,7,53.201,63.375,261.7
1751,7,53.347,63.386,262.3
1752,7,53.25,63.785,261.99
1753,12,58.214,62.995,270.6
1754,12,57.986,62.986,270.43
1755,12,57.967,63.385,270.45
1756,10,57.071,68.181,269.77
1757,10,57.518,68.064,270.11
1758,10,57.328,68.219,269.96
1759,10,57.085,68.574,269.75
1760,16,70.716,57.926,284.94
1761,16,70.968,57.778,285.08
1762,16,71.13,57.937,285.31
1763,16,71.372,57.791,285.43
1764,23,76.939,50.51,283.11
1765,23,76.695,50.781,283.34
1766,23,76.999,50.719,283.37
1767,23,77.367,50.66,283.42
1768,22,78.667,51.14,284.12
1769,23,78.987,51.128,284.14
1770,23,78.959,50.911,283.94
1771,23,78.95,51.339,284.34
1772,22,78.947,52.331,285.39
1773,22,78.951,52.136,285.19
1774,22,79.354,52.331,285.39
1775,22,79.358,52.134,285.19
1776,28,84.093,47.785,280.2
1777,28,84.357,47.927,280.1
1778,28,84.156,48.12,280.37
1779,28,84.441,48.187,280.2
1780,21,75.867,54.271,286.2
1781,21,75.397,54.657,286.2
1782,21,75.315,54.416,286.05
1783,21,75.737,54.545,286.28
1784,26,85.338,53.78,285.83
1785,26,85.621,53.885,285.75
1786,26,85.521,53.6,285.67
1787,26,85.376,54.129,285.95
1788,21,79.766,53.84,286.63
1789,21,78.688,54.369,286.95
1790,21,78.535,54.177,286.78
1791,21,78.994,54.346,286.97
1792,21,78.962,54.109,286.78
1793,20,75.488,59.512,289.34
1794,20,75.31,59.325,289.18
1795,21,80.164,53.83,286.65
1796,21,80.153,53.606,286.47
1797,21,80.56,53.827,286.66
1798,25,82.902,55.089,287.43
1799,25,82.889,55.511,287.82
1800,25,82.929,55.306,287.61
1801,22,80.562,55.925,288.57
1802,22,80.95,55.924,288.58
1803,22,80.165,56.183,288.73
1804,22,80.562,56.175,288.75
1805,25,83.331,55.407,287.51
1806,25,83.633,55.505,287.43
1807,25,83.503,55.245,287.28
1808,25,82.547,57.441,289.44
1809,25,82.906,57.498,289.39
1810,25,82.952,57.271,289.21
1811,25,83.583,56.749,288.54
1812,25,83.741,56.586,288.31
1813,25,84.039,56.694,288.23
1814,25,83.728,56.992,288.66
1815,25,84.024,57.11,288.59
1816,25,83.891,56.843,288.45
1817,25,83.365,57.362,289.12
1818,25,83.719,57.452,289.03
1819,25,83.782,57.246,288.84
1820,25,83.515,57.184,288.92
1821,25,83.2,57.543,289.33
1822,15,69.838,61.38,285.46
1823,15,69.658,61.372,285.24
1824,15,69.623,61.727,285.29
1825,17,69.356,62.565,285.14
1826,17,69.197,62.52,284.91
1827,17,69.557,62.313,285.35
1828,17,69.525,62.618,285.39
1829,17,69.776,64.174,286.35
1830,15,69.1,65.02,285.43
1831,15,69.047,65.386,285.46
1832,15,69.018,65.767,285.55
1833,15,69.245,64.969,285.68
1834,17,69.556,64.725,286.18
1835,17,69.698,64.558,286.39
1836,17,69.603,64.409,286.12
1837,17,70.359,63.913,287.41
1838,17,70.507,63.725,287.61
1839,17,70.445,64.013,287.72
1840,18,70.57,64.571,288.78
1841,18,70.472,64.914,288.83
1842,18,70.425,64.808,288.53
1843,18,70.66,64.588,289.17
1844,18,70.712,64.677,289.52
1845,18,70.826,64.417,289.62
1846,18,70.781,64.369,289.35
1847,18,70.987,64.209,289.95
1848,18,71.069,64.225,290.35
1849,18,70.875,64.53,290
1850,18,70.947,64.573,290.37
1851,18,71.312,64.952,291.99
1852,18,71.223,64.915,291.71
1853,18,71.242,65.332,292.02
1854,18,71.179,65.19,291.75
1855,15,69.368,66.997,286.77
1856,15,69.256,66.988,286.49
1857,15,69.331,67.391,286.79
1858,15,69.229,67.39,286.52
1859,18,69.827,66.601,287.92
1860,18,69.769,66.988,287.97
1861,18,69.714,67.373,288.01
1862,16,69.294,68.98,286.85
1863,16,69.38,68.591,287.17
1864,16,69.352,69.006,287.18
1865,18,69.666,67.757,288.05
1866,16,69.453,68.588,287.52
1867,18,69.962,66.32,288.21
1868,18,69.919,66.615,288.25
1869,18,69.801,67.395,288.34
1870,18,69.899,67.4,288.72
1871,18,69.742,67.788,288.37
1872,15,69.261,69.376,286.87
1873,15,69.216,69.333,286.58
1874,15,69.165,69.929,286.64
1875,15,69.218,69.765,286.87
1876,15,69.23,70.19,287.24
1877,15,69.213,70.587,287.26
1878,15,69.171,70.593,286.98
1879,15,69.276,70.208,287.57
1880,15,69.263,70.59,287.58
1881,15,69.216,70.986,287.26
1882,15,69.169,70.989,286.98
1883,18,69.439,69.81,288.31
1884,18,69.403,70.209,288.3
1885,18,69.479,70.206,288.67
1886,18,69.489,70.621,288.71
1887,18,69.558,70.197,289
1888,18,69.552,70.48,289
1889,18,69.632,70.185,289.28
1890,20,75.172,59.594,289.26
1891,20,74.965,61.458,290.74
1892,20,75.083,61.545,291.01
1893,20,74.903,61.705,291.2
1894,20,74.784,61.63,290.92
1895,19,73.696,62.161,291.2
1896,19,73.981,62.064,291.22
1897,19,74.3,62.002,291.41
1898,19,73.736,62.219,291.57
1899,23,83.991,61.533,291.74
1900,23,84.108,61.81,291.83
1901,23,84.277,61.645,291.62
1902,24,85.662,65.019,292.63
1903,24,85.87,64.958,292.43
1904,24,85.76,65.37,292.71
1905,24,86.015,65.517,292.57
1906,20,73.37,63.033,293.97
1907,20,73.329,62.893,293.69
1908,18,71.555,65.513,293
1909,18,71.674,65.342,293.21
1910,18,71.789,65.392,293.53
1911,18,71.727,65.763,293.59
1912,19,72.258,65.005,294.31
1913,18,72.157,65.382,294.36
1914,18,72.045,65.336,294.09
1915,19,72.075,65.76,294.41
1916,20,72.704,65.541,295.39
1917,20,72.89,65.393,295.55
1918,20,73.081,65.459,295.79
1919,20,73.016,65.828,295.86
1920,18,72.154,66.179,294.76
1921,18,72.033,66.162,294.5
1922,18,72.118,66.566,294.79
1923,18,71.993,66.525,294.53
1924,18,72.974,66.208,295.9
1925,18,72.783,66.203,295.7
1926,18,72.952,66.588,295.92
1927,18,72.761,66.587,295.73
1928,18,72.999,68.15,295.86
1929,18,72.79,68.158,295.68
1930,18,72.611,68.548,295.45
1931,18,73.037,68.541,295.82
1932,19,72.936,69.386,295.51
1933,19,73.121,69.221,295.71
1934,19,73.182,69.527,295.65
1935,17,73.374,71.821,294.74
1936,17,73.447,72.206,294.67
1937,19,73.41,67.757,296.25
1938,19,73.452,68.146,296.22
1939,19,73.218,68.151,296.04
1940,19,74.543,62.647,293.92
1941,19,74.937,62.599,293.96
1942,19,74.569,62.76,294.23
1943,19,74.941,62.728,294.31
1944,21,75.727,62.514,294.02
1945,21,75.752,62.623,294.32
1946,21,76.285,62.368,293.81
1947,21,76.119,62.471,294.03
1948,19,76.535,62.69,294.67
1949,20,73.681,62.901,294.02
1950,20,73.566,62.811,293.76
1951,22,75.08,63.205,295.38
1952,19,76.131,62.836,294.93
1953,19,76.485,62.812,294.95
1954,22,75.387,63.168,295.42
1955,22,75.343,63.321,295.66
1956,22,79.79,62.872,294.5
1957,21,79.348,63.366,295.55
1958,21,79.714,63.497,295.51
1959,21,79.494,63.26,295.29
1960,21,75.124,64.744,296.95
1961,21,75.014,65.026,297.02
1962,21,74.832,64.852,296.86
1963,21,75.135,65.917,297.33
1964,21,74.944,65.748,297.2
1965,21,75.405,65.796,297.43
1966,21,75.21,65.605,297.3
1967,20,77.35,63.499,296.28
1968,20,76.959,63.845,296.71
1969,20,76.956,63.669,296.5
1970,20,77.351,63.836,296.72
1971,21,78.502,63.546,296.21
1972,21,78.8,63.584,296.18
1973,21,78.532,63.714,296.44
1974,20,77.434,65.912,298.19
1975,20,77.794,65.885,298.24
1976,21,78.513,65.132,297.81
1977,21,78.813,65.16,297.78
1978,21,78.55,65.385,297.98
1979,21,78.955,65.395,297.91
1980,22,80.023,62.734,294.21
1981,22,81.217,62.752,293.8
1982,22,80.174,62.914,294.38
1983,22,80.332,62.784,294.15
1984,22,80.952,62.903,294.03
1985,22,81.21,63.163,294.17
1986,22,81.376,62.99,293.94
1987,22,84.135,63.799,293.05
1988,22,84.401,63.929,292.95
1989,22,84.3,63.632,292.84
1990,25,84.785,64.352,292.93
1991,25,84.57,64.554,293.2
1992,25,84.862,64.623,293.03
1993,25,85.085,64.56,292.83
1994,22,85.188,65.936,293.36
1995,17,73.596,71.981,294.92
1996,17,73.643,72.251,294.87
1997,17,74.214,72.213,295.47
1998,17,74.377,71.976,295.68
1999,17,74.426,72.245,295.65
2000,20,73.814,66.97,296.63
2001,20,73.586,66.973,296.46
2002,20,73.833,67.362,296.61
2003,20,73.603,67.366,296.45
2004,20,74.301,66.973,296.95
2005,20,74.31,67.346,296.94
2006,20,74.569,66.975,297.11
2007,20,74.812,66.979,297.25
2008,19,73.638,67.769,296.42
2009,19,75.126,68.443,297.34
2010,19,75.357,68.589,297.48
2011,19,75.164,68.752,297.32
2012,19,75.422,68.969,297.46
2013,20,75.863,66.995,297.83
2014,20,75.6,66.984,297.69
2015,20,75.851,67.382,297.85
2016,20,75.592,67.381,297.7
2017,20,76.153,66.974,297.97
2018,20,77.411,66.234,298.3
2019,20,77.778,66.2,298.36
2020,20,78.924,66.692,298.57
2021,20,79.22,66.723,298.54
2022,20,78.948,67.031,298.65
2023,20,78.946,67.407,298.7
2024,20,79.799,66.944,298.42
2025,21,82.423,67.033,295.84
2026,22,85.233,66.233,293.41
2027,22,85.285,66.598,293.45
2028,23,85.317,66.972,293.49
2029,23,85.754,66.963,293.15
2030,23,85.536,66.922,293.32
2031,23,85.361,67.35,293.49
2032,23,85.751,67.345,293.19
2033,23,85.551,67.191,293.34
2034,22,84.793,66.317,293.77
2035,23,84.83,66.619,293.8
2036,23,84.87,66.995,293.82
2037,23,85.099,66.985,293.65
2038,23,84.895,67.386,293.84
2039,20,84.424,67.782,294.18
2040,20,84.419,68.171,294.18
2041,20,84.665,68.172,294
2042,20,84.407,68.561,294.17
2043,21,83.74,68.585,294.73
2044,21,83.537,68.581,294.92
2045,21,83.332,68.953,295.15
2046,21,83.74,68.983,294.72
2047,20,83.165,69.103,295.35
2048,20,82.599,71.019,295.94
2049,20,82.768,70.868,295.76
2050,19,82.915,71.016,295.55
2051,19,82.743,71.171,295.74
2052,21,84.105,70.181,294.29
2053,21,84.08,70.567,294.27
2054,21,84.287,70.577,294.06
2055,21,84.048,70.954,294.24
2056,21,84.252,70.964,294.03
2057,20,83.361,69.379,295.13
2058,20,83.543,69.381,294.92
2059,21,83.358,69.797,295.12
2060,21,83.536,69.79,294.92
2061,21,83.322,70.222,295.15
2062,21,83.709,70.178,294.7
2063,21,83.904,70.178,294.49
2064,21,83.166,69.774,295.35
2065,21,82.796,69.391,295.81
2066,21,82.798,69.793,295.81
2067,20,82.785,70.564,295.78
2068,21,82.235,66.984,296.06
2069,21,82.29,67.341,296.12
2070,20,82.427,69,296.26
2071,20,82.077,68.995,296.71
2072,20,82.251,68.996,296.48
2073,20,81.69,68.189,297.1
2074,20,81.72,68.569,297.12
2075,20,81.903,68.985,296.92
2076,20,81.541,68.517,297.33
2077,20,80.128,66.978,298.28
2078,20,80.383,67.123,298.18
2079,20,80.426,67.421,298.22
2080,21,82.613,69.393,296.04
2081,21,82.615,69.789,296.04
2082,20,82.423,70.574,296.23
2083,20,81.719,70.203,297.12
2084,20,81.897,70.187,296.91
2085,20,81.693,70.579,297.1
2086,20,81.878,70.576,296.89
2087,20,81.311,70.597,297.51
2088,20,81.502,70.599,297.31
2089,20,81.721,71.799,296.74
2090,20,81.943,71.637,296.56
2091,20,81.884,71.941,296.5
2092,20,81.645,72.164,296.65
2093,20,81.659,70.957,297.07
2094,20,81.27,70.966,297.47
2095,20,81.465,70.974,297.27
2096,20,81.219,71.338,297.42
2097,20,80.853,70.966,297.84
2098,20,81.066,70.984,297.66
2099,20,80.793,71.337,297.79
2100,20,81.008,71.372,297.6
2101,19,80.174,71.845,298.02
2102,19,79.907,71.961,298.11
2103,19,80.132,72.19,297.89
2104,19,79.799,72.233,298.03
2105,38,89.619,31.916,256.57
2106,38,89.801,32.109,256.74
2107,38,89.915,32.031,256.47
2108,38,89.52,32.011,256.85
2109,37,89.599,35.882,260.54
2110,37,89.632,35.84,260.82
2111,37,89.674,36.145,260.83
2112,37,88.878,37.671,260.32
2113,37,88.507,38.081,260.71
2114,38,88.528,38.161,260.33
2115,37,88.362,38.348,260.49
2116,40,91.714,44.273,254.71
2117,40,91.951,44.437,254.65
2118,40,91.983,44.407,254.93
2119,37,97.324,45.431,255.09
2120,37,97.579,45.508,255.23
2121,37,97.523,45.567,254.92
2122,36,97.937,45.076,257.22
2123,36,97.903,45.144,256.92
2124,36,98.024,45.332,257.07
2125,36,98.136,45.701,257.11
2126,37,89.545,35.583,260.99
2127,38,88.137,38.095,261.93
2128,38,88.26,37.795,262.34
2129,38,88.321,37.865,262.09
2130,38,88.053,38.005,262.28
2131,36,88.943,42.107,261.5
2132,36,89.149,42.252,261.33
2133,36,89.086,41.969,261.25
2134,36,88.806,42.248,261.75
2135,35,87.053,42.006,263.95
2136,35,87.237,42.253,263.87
2137,36,88.174,42.512,262.72
2138,36,88.398,42.67,262.56
2139,36,88.397,43.078,262.97
2140,36,88.481,42.941,262.7
2141,36,88.615,43.688,263.54
2142,36,88.839,43.876,263.49
2143,36,88.529,43.785,263.94
2144,36,88.776,43.933,263.78
2145,35,91.388,44.287,261.9
2146,35,91.778,44.315,261.89
2147,35,91.377,44.325,262.3
2148,35,91.768,44.342,262.29
2149,35,86.819,41.837,264.28
2150,35,86.963,42.155,264.31
2151,35,92.449,44.448,265.15
2152,35,92.142,44.536,265.51
2153,35,92.474,44.471,265.54
2154,36,91.995,44.811,267.19
2155,35,92.758,44.41,265.54
2156,33,91.37,44.999,267.52
2157,36,91.75,44.935,267.53
2158,36,91.375,45.092,267.92
2159,36,91.783,45.015,267.89
2160,36,92.323,44.765,267.38
2161,36,92.113,44.859,267.56
2162,36,92.152,44.938,267.93
2163,36,92.51,44.857,267.98
2164,36,92.403,44.813,267.69
2165,32,92.584,45.055,268.71
2166,32,92.71,45.12,268.99
2167,33,89.27,45.493,273.01
2168,33,89.41,45.729,273.15
2169,33,89.128,45.63,273.28
2170,32,92.601,46.237,271.09
2171,33,89.561,45.597,272.92
2172,36,93.01,44.701,267.89
2173,36,93.401,44.608,267.88
2174,36,93.109,44.752,268.18
2175,36,93.407,44.709,268.27
2176,32,92.969,44.958,268.72
2177,32,93.007,45.076,269.07
2178,31,92.981,46.238,271.11
2179,32,93.004,46.069,270.86
2180,31,93.395,46.188,271.08
2181,31,93.129,46.376,271.33
2182,31,93.422,46.367,271.34
2183,34,87.656,46.288,274.63
2184,34,87.814,46.139,274.42
2185,34,87.755,46.556,274.75
2186,34,87.919,46.387,274.52
2187,36,98.515,47.427,257.78
2188,36,98.697,47.635,257.93
2189,36,99.072,47.743,257.92
2190,36,99.077,47.638,257.63
2191,37,102.25,47.498,257.11
2192,37,101.9,47.588,257.65
2193,37,102.17,47.489,257.5
2194,37,101.94,47.61,257.32
2195,37,101.85,47.494,259.13
2196,37,101.29,47.708,259.11
2197,37,101.57,47.627,258.72
2198,37,101.57,47.61,259.12
2199,33,105.48,60.605,266.8
2200,33,105.54,60.76,266.53
2201,33,105.44,60.995,266.78
2202,33,105.52,61.037,266.5
2203,34,89.663,48.107,273.39
2204,34,92.622,47.024,272.31
2205,34,89.803,48.504,273.51
2206,34,93.006,47.023,272.28
2207,34,93.048,47.188,272.51
2208,34,92.778,47.179,272.51
2209,31,96.04,47.128,271.77
2210,31,96.193,46.964,271.58
2211,31,96.193,47.377,271.9
2212,31,96.346,47.188,271.7
2213,32,97.667,48.93,271.38
2214,32,97.288,48.936,271.84
2215,32,97.476,48.921,271.62
2216,32,97.679,49.318,271.4
2217,32,98.57,51.766,272.37
2218,32,98.803,51.935,272.2
2219,32,98.506,51.842,272.75
2220,32,98.34,51.597,272.51
2221,34,89.366,48.082,273.59
2222,34,89.486,48.401,273.64
2223,29,88.598,51.055,279.92
2224,29,88.638,50.903,279.57
2225,29,88.991,51,279.51
2226,29,88.946,51.128,279.81
2227,29,95.37,52.189,276.59
2228,29,95.667,52.288,276.54
2229,29,95.549,52.013,276.41
2230,30,94.188,54.923,279.8
2231,30,94.451,55.059,279.7
2232,30,94.391,54.77,279.67
2233,30,96.209,53.363,277.14
2234,30,96.55,53.454,277.05
2235,30,96.596,53.684,277.24
2236,30,96.343,53.599,277.31
2237,30,97.777,54.563,277.15
2238,30,98.037,54.697,277.02
2239,30,97.895,54.841,277.27
2240,30,98.142,56.157,277.91
2241,30,98.367,56.32,277.74
2242,30,98.302,56.02,277.66
2243,33,104.91,62.98,267.49
2244,33,104.85,63.401,267.52
2245,33,104.8,62.945,267.81
2246,33,104.77,63.25,267.78
2247,33,104.66,65.337,268.03
2248,33,104.69,65.691,268.05
2249,33,104.61,65.359,268.37
2250,33,104.65,65.728,268.39
2251,32,104.41,65.436,271.82
2252,32,104.43,65.809,271.84
2253,32,104.23,65.386,272.35
2254,32,104.33,65.377,272.09
2255,33,102.51,63.78,275.48
2256,33,102.52,64.173,275.49
2257,33,102.39,63.809,275.79
2258,33,102.39,64.173,275.79
2259,33,103.15,65.944,274.1
2260,33,102.92,66.181,274.31
2261,33,103.1,66.218,274.05
2262,29,88.998,52.184,281.54
2263,28,87.423,51.688,281.98
2264,28,87.769,51.831,281.93
2265,28,87.358,51.843,282.32
2266,28,87.639,51.922,282.2
2267,29,88.562,52.239,281.94
2268,29,88.609,52.078,281.67
2269,29,88.85,52.297,281.81
2270,27,88.876,53.866,283.45
2271,27,88.995,54.134,283.56
2272,27,89.148,53.99,283.34
2273,31,94.168,56.671,280.15
2274,31,93.848,56.919,280.39
2275,31,94.209,56.959,280.31
2276,31,94.256,57.206,280.49
2277,31,95.399,58.193,281.14
2278,31,95.748,58.282,281.06
2279,31,95.793,58.11,280.83
2280,31,95.535,58.041,280.9
2281,26,93.233,62.973,284.6
2282,26,93.272,63.362,284.64
2283,26,93.023,62.962,284.8
2284,26,92.866,63.356,285.05
2285,21,98.337,71.644,280.59
2286,21,98.196,71.835,280.78
2287,21,98.085,72.198,280.74
2288,21,98.077,71.784,281.13
2289,27,96.561,66.974,283.92
2290,27,96.804,67.132,283.76
2291,27,96.854,67.441,283.8
2292,27,96.383,67.133,284.14
2293,24,87.772,62.159,289.13
2294,24,88.025,62.308,288.99
2295,24,87.941,62.009,288.9
2296,24,88.124,63.387,289.5
2297,24,88.831,63.825,289.02
2298,24,89.01,63.767,288.8
2299,24,88.918,64.187,289.12
2300,24,89.072,64.04,288.87
2301,24,88.445,63.826,289.43
2302,24,88.622,63.77,289.22
2303,24,88.692,64.036,289.29
2304,24,87.628,63.087,289.79
2305,24,87.723,63.393,289.88
2306,24,87.971,63.542,289.74
2307,24,88.145,64.974,290.33
2308,24,88.376,65.131,290.16
2309,24,88.432,65.428,290.21
2310,24,87.983,65.132,290.56
2311,24,87.243,65.436,291.42
2312,24,86.821,65.438,291.81
2313,24,87.028,65.398,291.6
2314,24,86.894,65.78,291.88
2315,24,87.095,65.743,291.67
2316,22,92.175,67.765,287.14
2317,22,92.422,67.924,286.99
2318,22,92.372,67.611,286.93
2319,22,91.992,67.939,287.36
2320,24,90.117,67.785,289.07
2321,24,90.166,68.164,289.08
2322,24,90.332,67.737,288.87
2323,24,90.351,68.006,288.9
2324,23,89.224,67.026,289.77
2325,23,89.247,67.414,289.8
2326,23,88.874,68.202,290.24
2327,23,88.888,68.596,290.25
2328,23,88.672,68.198,290.44
2329,23,88.479,68.587,290.64
2330,23,88.481,68.979,290.64
2331,24,87.363,66.15,291.54
2332,24,87.584,66.31,291.36
2333,24,86.959,66.15,291.93
2334,24,87.184,66.312,291.76
2335,24,87.141,66.002,291.72
2336,24,87.217,66.625,291.79
2337,24,87.413,66.593,291.59
2338,23,86.553,66.156,292.32
2339,23,86.781,66.312,292.15
2340,23,86.733,66.002,292.11
2341,23,86.37,66.319,292.52
2342,23,86.605,66.596,292.37
2343,23,87.669,67.79,291.45
2344,23,87.47,67.788,291.65
2345,23,87.269,68.179,291.84
2346,23,87.671,68.181,291.45
2347,23,89.422,66.993,289.57
2348,23,89.455,67.406,289.6
2349,23,88.476,69.373,290.63
2350,23,88.265,69.371,290.82
2351,23,88.465,69.767,290.61
2352,21,87.202,69.766,291.79
2353,20,87.174,70.154,291.77
2354,22,87.589,70.149,291.38
2355,22,87.382,70.182,291.57
2356,21,87.159,70.462,291.74
2357,22,87.557,70.465,291.36
2358,22,87.344,70.631,291.53
2359,20,86.787,69.757,292.19
2360,20,86.995,69.782,291.99
2361,20,86.768,70.065,292.17
2362,20,86.822,71.338,291.81
2363,20,87.032,71.385,291.61
2364,20,86.542,71.768,291.87
2365,20,86.774,71.631,291.74
2366,25,99.971,66.175,280.94
2367,25,99.603,66.194,281.34
2368,25,99.799,66.175,281.15
2369,4,57.731,84.616,255.42
2370,4,57.915,84.803,255.43
2371,4,57.771,84.567,255.8
2372,4,57.961,84.763,255.81
2373,5,58.449,84.669,257.1
2374,5,58.378,84.733,256.82
2375,5,58.657,84.876,257.04
2376,5,58.543,84.931,256.68
2377,10,56.002,74.681,266.41
2378,10,55.993,74.289,266.82
2379,10,55.961,74.397,266.53
2380,10,56.054,74.642,266.77
2381,8,59.734,80.992,262.78
2382,8,59.706,81.095,262.48
2383,8,60.069,81.099,262.83
2384,8,59.962,81.166,262.55
2385,8,60.275,82.472,261.3
2386,8,60.569,82.517,261.36
2387,8,60.683,82.02,261.71
2388,8,60.523,82.218,261.53
2389,5,58.917,88.221,259.08
2390,5,59.269,88.316,259.07
2391,5,58.925,88.271,259.46
2392,5,59.321,88.358,259.48
2393,6,55.779,89.391,259.14
2394,6,55.633,89.349,258.86
2395,6,55.543,89.93,258.98
2396,6,55.673,89.77,259.18
2397,16,56.457,95.46,265.54
2398,16,56.568,95.796,265.11
2399,16,56.545,95.813,265.51
2400,16,56.838,96.364,264.69
2401,16,56.943,96.659,264.72
2402,16,57.048,97.055,264.72
2403,16,56.784,96.416,265.05
2404,16,56.968,97.827,265.53
2405,16,56.522,95.812,265.92
2406,16,56.867,97.473,265.9
2407,16,56.916,97.843,265.92
2408,10,57.047,76.178,268.99
2409,10,57.387,76.197,269.43
2410,10,57.21,76.192,269.23
2411,10,57.406,76.595,269.42
2412,9,57.668,77.827,269.49
2413,9,57.812,77.394,269.8
2414,9,57.637,77.402,269.58
2415,9,57.841,77.771,269.76
2416,13,59.69,84.355,277.26
2417,13,59.715,84.215,277.55
2418,13,59.98,84.39,277.29
2419,13,60.095,84.292,277.56
2420,10,60.547,84.53,277.47
2421,12,59.132,83.597,278.9
2422,12,59.087,83.538,279.19
2423,12,59.39,83.542,278.87
2424,12,59.378,83.431,279.18
2425,12,59.72,83.409,279.17
2426,12,59.356,83.347,279.51
2427,12,59.713,83.305,279.48
2428,9,57.535,86.772,268.35
2429,9,57.511,86.758,268.73
2430,9,57.375,87.047,268.33
2431,9,57.359,87.05,268.73
2432,10,57.305,87.01,270.31
2433,10,57.271,87.383,270.33
2434,9,59.574,86.019,270.45
2435,9,59.746,86.171,269.88
2436,9,59.519,86.047,270.13
2437,9,59.776,86.129,270.27
2438,10,57.178,88.521,269.23
2439,10,57.233,88.54,269.58
2440,10,57.232,88.936,269.61
2441,10,57.179,88.907,269.32
2442,10,57.291,87.017,270.72
2443,10,57.275,87.389,270.72
2444,11,57.862,85.914,271.53
2445,11,57.849,85.892,271.92
2446,11,57.651,86.087,271.52
2447,10,57.646,86.066,271.91
2448,10,57.842,85.88,272.3
2449,10,57.649,86.055,272.3
2450,16,56.385,94.222,267.94
2451,16,56.389,94.619,267.93
2452,16,56.408,94.22,268.33
2453,16,56.408,94.618,268.33
2454,11,56.701,91.827,269.11
2455,11,56.633,92.233,269.1
